balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,active
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,63293,0,0,0,0,24620,Spawn,10264383,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,11820,0,0,0,0,11820,Spawn,9971103,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,806902,0,0,0,0,806902,Spawn,10785483,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,47383,0,0,0,0,47383,Spawn,10153623,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,211142,0,0,0,0,127132,Town,9707763,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,186268,0,0,0,0,121777,Town,9059883,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,784739,0,0,0,0,373182,Spawn,3825423,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2,2,0,0,0,0,1532205,0,0,0,298298,560283,Spawn,9710523,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,37396,0,0,0,0,37396,Spawn,10514703,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,75807,0,0,0,0,75807,Spawn,10766883,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,56753,0,0,0,0,56753,Spawn,3181983,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,18695,0,0,0,0,18695,Spawn,2952903,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765542,765542,0,0,0,728104,Town,1735623,2,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48483,0,0,0,0,48483,Spawn,4106943,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36924,0,0,0,0,36924,Spawn,7122183,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134327,0,0,0,0,134327,Spawn,3584643,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121498,0,0,0,0,73873,Spawn,10412523,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375351,0,0,0,0,256316,Town,4271823,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,75384,0,0,0,0,75384,Spawn,8038683,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,502133,0,0,0,0,415952,Spawn,5974383,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,35879,0,0,0,0,35879,Spawn,10545963,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,4899,0,0,0,0,4899,Spawn,5226783,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,237825,237825,0,0,0,210866,Town,642243,2,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,46276,0,0,0,0,46276,Spawn,10448703,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,490045,490045,0,0,0,244330,Spawn,1052703,2,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,492280,0,0,0,0,492280,Spawn,7844163,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,4, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1,0,0,0,0,0,435768,0,0,0,0,381731,Town,8325903,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,684055,0,0,0,0,684055,Spawn,9930243,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,11776,0,0,0,0,11776,Spawn,10802643,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,41522,0,0,0,0,23795,Town,8055183,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,598405,0,0,0,0,884,Spawn,9529143,10,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1019612,0,0,0,0,38100,Town,9971403,53,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,680570,0,0,0,0,680570,Spawn,4925823,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,204420,0,0,0,0,204420,Spawn,7954803,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,0,0,0,0,1417414,0,0,0,0,575861,Spawn,4202763,4,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,4133,0,0,0,0,4133,Spawn,8389083,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,54177,0,0,0,0,54177,Spawn,4652163,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,324323,0,0,0,0,226072,Spawn,5044443,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,5,0,0,118502,0,0,0,0,93740,Spawn,10691463,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,121,Spawn,10674903,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,20330,0,0,0,0,20330,Spawn,7181043,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,13, 3, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 3, 0, 0, 0, 4,0,0,0,0,0,1134237,0,0,0,0,975364,Town,9666903,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,18070,0,0,0,0,18070,Spawn,9286323,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,40688,0,0,0,0,40688,Spawn,8742603,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,698027,0,0,0,0,480273,Spawn,10037883,4,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,250925,52786,0,0,0,39272,Spawn,668163,5,4.753627855870874,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,37158,0,0,0,0,37158,Spawn,3892203,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,68017,0,0,0,0,43186,Spawn,3949203,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,68968,0,0,0,0,68968,Spawn,3058503,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,708424,0,0,0,610225,708424,Spawn,7576683,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,436111,0,0,0,0,436111,Spawn,3232263,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,141866,0,0,0,0,52026,Spawn,8053083,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,342418,0,0,0,0,342418,Spawn,6972963,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,184937,184937,0,0,0,184937,Spawn,901143,1,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,277248,0,0,0,0,40876,Spawn,10512963,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,242701,242701,0,0,0,242701,Spawn,2260863,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,39876,0,0,0,0,39876,Spawn,6398943,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,55024,0,0,0,0,55024,Spawn,5824623,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,55787,0,0,0,0,55787,Spawn,7702983,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1520177,0,0,0,215503,192868,Spawn,10050903,4,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60639,0,0,0,0,60639,Spawn,10094943,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47108,0,0,0,0,47108,Spawn,6653223,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203795,8764,0,0,0,8764,Spawn,2230683,6,137.35680054769512,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160328,0,0,0,0,160328,Spawn,10758483,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823,0,0,0,0,758,Spawn,7967463,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157587,0,0,0,0,157587,Spawn,6246363,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125703,73983,0,0,0,73983,Spawn,2539683,2,1.69907951826771,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,4470,0,0,0,0,4470,Spawn,9548223,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,177514,0,0,0,0,123671,Spawn,9892203,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,43212,0,0,0,0,43212,Spawn,10277583,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 1, 0, 32, 0, 0, 0, 0, 2,0,0,0,0,0,3513156,0,0,0,0,32183,Town,6934503,16,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,245340,245340,0,0,0,245340,Spawn,1590303,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,262367,0,0,0,0,123532,Spawn,5358543,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,11279,0,0,0,0,11279,Spawn,3316863,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,60516,0,0,0,0,60516,Spawn,8221023,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,334265,0,0,0,0,50206,Spawn,6590043,5,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,14667,0,0,0,0,14667,Spawn,9850623,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126404,0,0,0,0,126404,Spawn,3763863,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,693686,0,0,0,0,487790,Spawn,2884443,4,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,74743,0,0,0,0,74743,Spawn,10681023,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,590121,0,0,0,0,332993,Town,8836983,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1124833,0,0,0,937506,1124833,Spawn,3021243,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,165159,0,0,0,0,165159,Spawn,7395783,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,287219,0,0,0,0,266214,Spawn,7133703,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,155738,0,0,0,0,155738,Spawn,2970363,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0,0,0,0,0,0,846870,0,0,0,0,84697,Spawn,5329683,12,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,69006,0,0,0,0,69006,Spawn,3491223,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,159323,0,0,0,0,159323,Spawn,10802643,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,2,0,0,119508,8444,0,0,0,4137,Spawn,1466043,5,14.153008053055425,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,14098,14098,0,0,0,14098,Spawn,2401383,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,0,0,0,515042,0,0,0,0,52656,Town,8534343,3,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1,0,0,0,0,0,611719,0,0,0,180374,575115,Town,6271623,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,37363,37363,0,0,0,37363,Spawn,1700403,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,72073,0,0,0,0,72073,Spawn,10330563,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,237090,135420,0,0,0,135420,Spawn,2413743,2,1.750775365529464,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,650796,0,0,0,0,127517,Town,5678163,6,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,291379,0,0,0,232844,291379,Spawn,7209303,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,13406,0,0,0,0,13406,Spawn,5690103,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,122174,122174,0,0,0,122174,Spawn,1232043,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,78723,0,0,0,0,56487,Spawn,2964423,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,33264,33264,0,0,0,33264,Spawn,2108103,1,1.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,158796,0,0,0,0,158796,Spawn,5648223,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3,2,0,0,0,0,1380232,0,0,0,0,265203,Spawn,6970443,4,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,78846,0,0,0,0,78846,Spawn,4844523,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,121920,0,0,0,0,121920,Spawn,2902983,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1796015,0,0,0,428335,1796015,Spawn,9512823,1,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,298955,0,0,0,0,15813,Spawn,7090503,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,185539,185539,0,0,0,54013,Spawn,1104543,2,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,3,0,0,723928,0,0,0,0,367118,Town,9813063,5,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,66021,19315,0,0,0,19315,Spawn,2182923,3,3.4181206316334456,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,25728,25728,0,0,0,25728,Spawn,826083,1,1.0,0.0,0.0,1
0.0,0,0,0,0,0,0,37, 2, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 16, 3, 0, 0, 0, 0,0,0,0,0,0,310917,0,0,0,0,250624,Town,9881403,2,0.0,0.0,0.0,0
0.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,225414,0,0,0,0,21934,Spawn,4103943,2,0.0,0.0,0.0,0
