 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance,churn
1173,72.0,9.0,0.0,17.0,0.0,117.0,68.0,362.0,0.0,299.0,1.0,34.0,150.0,170.0,1.0,0.0,1.0,56.0,0.0,0.0,11,0,0,0,44,231249569,231249569,0,0,62473445,35188,Underworld-A,857220,281,112,0,0,0,1001837.62,0
28,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,9.0,10450.0,0.0,2,0,0,0,0,2829883,0,0,0,529591,1164942,Spawn,3336480,2,0,0,0,0,10675.0,1
66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,1.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1288409,0,0,0,0,1165803,Town,7776780,2,0,0,0,0,0.0,1
8252,70.0,0.0,0.0,1.0,0.0,451.0,0.0,6605.0,0.0,1066.0,38.0,19.0,552.0,0.0,0.0,0.0,0.0,21.0,111185.0,0.0,27,0,5,0,0,1176126508,57364,0,0,398880914,57364,Underworld-A,1402860,2780,24,0,51,0,122068.12,1
1058,116.0,0.0,0.0,38.0,0.0,18.0,11.0,96.0,0.0,498.0,23.0,17.0,260.0,207.0,0.0,0.0,0.0,51.0,0.0,0.0,4,0,0,0,3,139281410,139281410,139281410,51675674,49607557,177466,Town,79200,194,437,43,0,0,108230.31,0
6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1041993,0,0,0,397079,282052,Town,8013960,4,0,0,0,0,500.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,99493,99493,0,0,0,99493,Spawn,2433720,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7510,0,0,0,0,7510,Spawn,3944280,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,523316,0,0,0,0,3739,Spawn,3485040,4,0,0,0,0,0.0,1
1828,75.0,0.0,0.0,0.0,0.0,6.0,86.0,1404.0,0.0,78.0,2.0,44.0,40.0,177.0,0.0,0.0,0.0,0.0,872278.0,142517.0,24,0,5,0,40,5482601317,1754626704,143224118,0,5340095613,16880110,Underworld-A,102360,963,96,0,0,0,53986.52,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,100970,0,0,0,0,100970,Spawn,7708440,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6164,6164,0,0,0,6164,Spawn,2256120,1,0,0,0,0,0.0,1
46,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,27.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,4,0,0,2798562,1385164,0,0,0,28573,Town,648900,14,0,0,0,0,11000.0,0
3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,784739,784739,0,0,0,373182,Spawn,1059840,2,0,0,0,0,0.0,0
8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,174674,0,0,0,0,139122,Town,7415640,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751769,0,0,0,0,174922,Spawn,3926340,2,736,0,0,0,10120.79,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20421,0,0,0,0,20421,Spawn,7330980,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595934,0,0,0,536297,4189,Town,7116600,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,569879,0,0,0,211906,569879,Spawn,5374500,1,0,0,0,0,0.0,1
673,48.0,0.0,0.0,0.0,0.0,27.0,0.0,216.0,0.0,247.0,2.0,1.0,124.0,127.0,0.0,0.0,0.0,6.0,0.0,0.0,7,0,0,0,31,64588936,64588936,750208,0,6833048,471339,Underworld-B,532740,84,267,0,0,0,37953.87,0
14,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1701961,0,0,0,0,144348,Town,6097260,8,700,0,0,0,10524.3,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,82153,0,0,0,0,82153,Spawn,7207860,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,459896,0,0,0,0,261989,Town,5611800,5,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,53510,53510,53510,0,0,53510,Spawn,435120,1,0,0,0,0,0.0,0
14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2,0,0,0,0,1408320,0,0,0,0,47026,Town,7180800,4,0,0,0,0,27500.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30117,30117,0,0,0,30117,Spawn,710940,1,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,691986,691986,0,0,0,691986,Spawn,703620,1,0,0,0,0,0.0,0
359,45.0,0.0,0.0,4.0,0.0,20.0,0.0,10.0,0.0,242.0,1.0,0.0,121.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,3,0,0,0,0,28078568,0,0,0,1298236,844578,Town,7205880,24,538,0,0,0,62540.55,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1968550,0,0,0,0,1178763,Spawn,3625020,3,0,0,0,0,4456.9,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,164983,0,0,0,0,164983,Spawn,2708640,1,0,0,0,0,10000.0,1
421,46.0,0.0,3.0,0.0,0.0,80.0,0.0,8.0,0.0,218.0,4.0,2.0,111.0,48.0,0.0,0.0,0.0,14.0,0.0,0.0,2,0,0,0,0,13344000,0,0,0,0,18599,Town,3334260,6,0,0,0,0,34500.0,1
200,13.0,0.0,0.0,0.0,0.0,25.0,0.0,65.0,0.0,78.0,2.0,1.0,40.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,5,0,0,0,0,29514571,0,0,0,804850,904999,Town,5485500,41,341,0,0,0,223980.64,1
1190,36.0,0.0,0.0,2.0,0.0,118.0,0.0,639.0,0.0,355.0,13.0,6.0,184.0,0.0,0.0,0.0,0.0,27.0,889709.0,134958.0,8,0,0,0,0,213976984,0,0,0,88586555,2736309,Underworld-A,2706900,216,173,0,0,0,901.26,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,119470,0,0,0,0,17854,Spawn,5695860,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7,1223778,1223778,0,0,431521,67120,Spawn,1602240,2,0,0,0,0,25000.0,1
4,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,740775,0,0,0,0,638886,Town,4724040,2,0,0,0,0,0.0,1
592,81.0,0.0,0.0,18.0,0.0,13.0,0.0,178.0,0.0,208.0,1.0,0.0,104.0,1.0,0.0,0.0,1.0,91.0,0.0,0.0,8,0,0,0,0,147128728,0,0,0,84859630,1237010,Town,4161360,64,186,0,0,0,353324.79,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,857670,0,0,0,0,790353,Spawn,8142060,2,0,0,0,0,56000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,146059,0,0,0,0,110035,Town,7465260,2,0,0,0,0,0.0,1
44,23.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,2,0,0,0,0,4493845,0,0,0,0,24664,Town,3207480,9,682,0,0,0,203.05,1
10,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,2632331,2632331,0,0,241867,196195,Town,1982220,3,749,0,0,0,8859.29,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,41522,0,0,0,0,23795,Town,5289600,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,554818,554818,0,0,278629,554818,Spawn,1453020,1,0,0,0,0,10000.0,1
89,3.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,50.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,2400.0,2400.0,0,0,0,0,0,1783440,95810,95810,0,0,95810,Town,171360,5,0,0,0,0,1396.0,0
422,106.0,0.0,0.0,0.0,0.0,23.0,103.0,0.0,0.0,156.0,1.0,52.0,78.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0,2050451854,0,0,0,1873863504,28074966,Spawn,5206620,146,0,0,0,0,2323996.68,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,0,0,0,473813,0,0,0,0,389124,Town,3677880,2,0,0,0,0,0.0,1
144,7.0,0.0,0.0,0.0,0.0,6.0,0.0,66.0,0.0,61.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,7391136,0,0,0,0,54413,Town,3670860,15,0,0,0,0,1098.5,1
81,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,19.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,2019038,0,0,0,0,488633,Town,7836000,6,623,0,0,0,33219.47,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,582351,0,0,0,0,45887,Spawn,5574360,2,0,0,0,0,10000.0,1
8187,1187.0,72.0,114.0,128.0,0.0,950.0,75.0,3576.0,0.0,1421.0,53.0,64.0,737.0,425.0,15.0,0.0,4.0,167.0,1356266.0,180255.0,40,0,4,1,7,2514518162,99895602,17177297,10815962,646790441,391827,Underworld-B,83580,3729,59,0,52,0,6715841.97,0
9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1314184,1314184,0,0,0,876180,Town,2169780,2,744,0,0,0,6106.81,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16762,16762,0,0,0,16762,Spawn,702600,1,0,0,0,0,0.0,0
75,3.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,0.0,15.0,0.0,25.0,7.0,0.0,0.0,0.0,1.0,0.0,582431.0,0.0,8,0,0,0,0,22029160,473228,0,0,2245768,473228,Spawn,2489580,27,231,0,0,0,349532.46,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,102919,102919,102919,102919,0,102919,Spawn,131400,1,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,111061,0,0,0,0,3337,Spawn,3342480,4,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,167322,0,0,0,0,167322,Spawn,5820420,1,0,0,0,0,10000.0,1
3982,266.0,0.0,0.0,2.0,0.0,347.0,0.0,1852.0,0.0,1117.0,93.0,46.0,605.0,5.0,0.0,0.0,1.0,299.0,627199.0,0.0,35,0,0,0,0,2963040985,0,0,0,2601675703,89417,Underworld-B,3033840,1806,53,0,0,0,4480249.74,1
6,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,616660,0,0,0,0,421318,Town,7217160,2,0,0,0,0,10000.0,1
542,73.0,0.0,0.0,0.0,0.0,72.0,0.0,163.0,0.0,190.0,1.0,0.0,95.0,34.0,0.0,0.0,0.0,9.0,0.0,0.0,6,0,0,0,0,47389122,0,0,0,0,5246,Town,5297400,60,358,0,0,0,10907.59,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,138201,138201,0,0,0,138201,Spawn,2248560,1,0,0,0,0,25000.0,1
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,3,1,6,19046222,1294523,0,0,900894,1294523,Spawn,966540,15,259,0,0,0,4002471.28,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,85034,0,0,0,0,85034,Spawn,3495540,1,0,0,0,0,500.0,1
22,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,3382257,0,0,0,0,1334075,Town,4600620,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,130605,0,0,0,0,130605,Spawn,5740140,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5643,0,0,0,0,5643,Spawn,4076820,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,589929,0,0,0,0,44010,Spawn,5173140,3,738,0,0,0,37605.98,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1498561,0,0,0,261365,339386,Spawn,4403580,9,519,0,0,0,5156.78,1
2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,0,0,1340825,0,0,0,0,4238,Spawn,4336680,5,460,0,0,0,42969.33,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,572,0,0,0,0,572,Spawn,5472720,1,0,0,0,0,0.0,1
94,0.0,0.0,0.0,0.0,0.0,18.0,0.0,38.0,0.0,35.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,8172074,3699405,0,0,3159151,65653,Underworld-B,2515920,15,0,0,0,0,164.4,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10392,0,0,0,0,10392,Spawn,7234680,1,0,0,0,0,0.0,1
638,19.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,498.0,37.0,18.0,267.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0,349660885,219185,0,0,181941489,219185,Spawn,1575900,352,0,0,18,0,297.6,1
2263,124.0,0.0,118.0,22.0,0.0,406.0,135.0,1040.0,0.0,296.0,20.0,77.0,158.0,13.0,0.0,0.0,0.0,89.0,54686.0,44012.0,9,0,5,0,59,5065597646,2061572666,434270263,63665620,4424672856,48211,Town,95220,1373,308,0,0,0,35369511.82,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,348360,0,0,0,0,62285,Spawn,4299360,3,0,0,0,0,0.0,1
69,19.0,0.0,3.0,0.0,0.0,9.0,0.0,3.0,0.0,30.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,3,0,0,5828516,0,0,0,1030292,383724,Town,6675180,7,0,0,0,0,27200.0,1
511,6.0,0.0,0.0,0.0,0.0,33.0,0.0,237.0,0.0,157.0,47.0,23.0,102.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,5,0,0,0,0,41935689,0,0,0,882077,78165,Town,7206600,55,390,0,0,0,3288.06,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,55744,55744,55744,0,0,55744,Spawn,549180,1,0,0,0,0,0.0,0
11191,181.0,4.0,0.0,15.0,0.0,277.0,161.0,8580.0,0.0,1845.0,58.0,109.0,951.0,70.0,0.0,0.0,0.0,0.0,5431930.175,1578928.975,78,0,1,0,64,3652947204,780871094,0,0,2466784685,243331,Underworld-A,1228680,2515,22,0,0,0,83104584.91,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15664,0,0,0,0,15664,Spawn,6091140,1,0,0,0,0,0.0,1
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,820357,0,0,0,0,4874,Spawn,5685780,5,0,0,0,0,10000.0,1
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,3882353,0,0,0,0,192307,Spawn,7845540,14,584,0,0,0,6053.04,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8468,0,0,0,0,8468,Spawn,7044180,1,0,0,0,0,0.0,1
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2423841,0,0,0,442392,90957,Spawn,6369120,4,601,0,0,0,15091.1,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,42506,42506,0,0,0,34690,Spawn,2104740,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,25296,0,0,0,0,25296,Spawn,4181040,1,0,0,0,0,0.0,1
1114,31.0,0.0,0.0,1.0,0.0,39.0,0.0,463.0,0.0,538.0,2.0,1.0,270.0,22.0,0.0,0.0,1.0,17.0,931623.0,129064.0,9,0,0,0,0,344396892,134880934,29573392,6626335,105167867,6387355,Town,156660,260,164,0,0,0,230223.41,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700768,0,0,0,0,122221,Spawn,4456380,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,161513,0,0,0,0,131518,Underworld-B,7442160,2,0,0,0,0,0.0,1
38,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,2510304.0,490058.0,11,0,5,1,127,453198277,70554744,46883415,17162962,419228968,17162962,Spawn,94560,200,527,0,48,0,10991214.89,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,54177,54177,0,0,0,54177,Spawn,1886580,1,0,0,0,0,0.0,1
14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,0,2261409,0,0,0,0,916353,Spawn,6382440,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,226151,0,0,0,0,226151,Spawn,5470560,1,783,0,0,0,82.04,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,222783,222783,0,0,0,222783,Spawn,1547340,1,0,0,0,0,0.0,1
5026,270.0,0.0,0.0,1.0,0.0,402.0,554.0,2234.0,0.0,1255.0,22.0,288.0,638.0,288.0,0.0,0.0,0.0,0.0,11265837.775,2023011.875,78,0,1,0,7,1702825770,34591616,0,0,590778621,94210,Underworld-B,1517460,2535,42,0,0,0,4140789.22,1
2379,157.0,0.0,0.0,23.0,0.0,211.0,1.0,830.0,0.0,794.0,2.0,1.0,398.0,297.0,0.0,0.0,0.0,64.0,0.0,0.0,12,0,0,0,0,1154851530,0,0,0,886446536,1596141,Town,5154240,529,131,0,0,0,2334015.03,1
4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0,19874806,2892628,111411,0,7805837,111411,Town,549060,37,0,0,0,0,28018.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,44355,0,0,0,0,44355,Spawn,3844680,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,368639,0,0,0,0,368639,Spawn,7889400,1,802,0,0,0,40.71,1
74,11.0,0.0,0.0,1.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3,0,0,0,0,34192250,34192250,0,0,25011230,280173,Town,1330740,10,658,0,0,0,22483.22,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1991117,0,0,0,0,1122306,Underworld-B,6584760,6,0,0,0,0,1306.0,1
