balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count
0.0,0.0,0.0,0,0,0,0,5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,2,0,0,0,0,1012645,1012645,0,0,0,369370,Spawn,627308,4
0.0,0.0,0.0,0,0,0,0,84, 4, 0, 0, 0, 0, 9, 0, 1, 0, 57, 0, 0, 28, 10, 0, 0, 0, 3,0,0,0,0,0,2574918,2574918,0,0,0,998552,Town,1458308,4
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,36976,0,0,0,0,36976,Spawn,7733528,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,11866,0,0,0,0,8590,Spawn,5038328,2
0.0,0.0,0.0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,100463,100463,0,0,0,68767,Town,1277168,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,203338,0,0,0,0,203338,Spawn,8910008,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,20562,0,0,0,0,20562,Spawn,3512648,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,30988,0,0,0,0,12839,Spawn,4184468,2
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3922,0,0,0,0,3922,Spawn,5574668,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145275,0,0,0,0,114032,Spawn,6020288,2
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219506,0,0,0,0,13103,Spawn,8908028,3
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96746,0,0,0,0,96746,Spawn,5612768,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15704,15704,15704,0,0,15704,Spawn,362940,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20280,20280,0,0,0,20280,Spawn,2121428,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,152379,0,0,0,0,152379,Spawn,3314888,1
0.0,0.0,0.0,0,0,0,0,6, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0,2,0,0,0,0,1048081,1048081,0,0,0,383615,Spawn,1942988,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,715856,0,0,0,0,715856,Spawn,8887268,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,152324,0,0,0,0,152324,Spawn,5870228,1
0.0,0.0,0.0,0,0,0,0,6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,665671,0,0,0,0,69182,Town,2967188,9
0.0,0.0,0.0,0,0,0,0,2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,231276,231276,0,0,0,90864,Spawn,1550948,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,146165,0,0,0,0,87275,Underworld-A,8183588,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,14185,14185,0,0,0,14185,Spawn,2209328,1
0.0,0.0,0.0,0,0,0,0,28, 2, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,2,0,0,0,0,878087,0,0,0,0,24617,Spawn,4015628,3
0.0,0.0,0.0,0,0,0,0,11, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4,2,0,0,0,0,2760218,0,0,0,0,1472676,Town,8428808,4
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,561485,0,0,0,0,8185,Spawn,8153168,21
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,94812,0,0,0,0,94812,Spawn,8222828,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,6648,0,0,0,0,6648,Spawn,8076008,1
0.0,0.0,0.0,0,0,0,0,11, 1, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3,0,0,0,0,0,943911,943911,301155,0,0,301155,Town,403680,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,336761,0,0,0,0,9618,Spawn,3543248,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,147595,147595,0,0,0,45167,Spawn,2188268,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,506723,0,0,0,0,202693,Spawn,8737628,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,72272,0,0,0,0,72272,Spawn,4496648,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,81771,0,0,0,0,81771,Spawn,4651388,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,878227,6133,1335,0,0,1335,Spawn,391860,6
0.0,0.0,0.0,0,0,0,0,8, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2,0,0,0,0,0,1148777,0,0,0,0,62568,Spawn,5207948,5
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,502256,0,0,0,0,15009,Spawn,4123268,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,247262,247262,0,0,0,247262,Spawn,2076368,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,692448,0,0,0,0,416667,Spawn,3158408,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,272806,0,0,0,263497,272806,Spawn,2649248,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,28470,0,0,0,0,28470,Spawn,5563328,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,196172,0,0,0,0,19185,Spawn,8740208,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,65098,0,0,0,0,65098,Spawn,7799288,1
0.0,0.0,0.0,0,0,0,0,40, 11, 0, 0, 2, 0, 0, 0, 0, 0, 26, 0, 0, 13, 1, 0, 0, 0, 0,0,0,0,0,0,2790715,0,0,0,590143,20768,Town,8281268,4
0.0,0.0,0.0,0,0,0,0,59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 29, 0, 0, 0, 0, 0,0,0,0,0,0,517960,517960,517960,0,0,491767,Town,525188,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,507467,0,0,0,0,176695,Spawn,6922508,2
0.0,0.0,0.0,0,0,0,0,2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,410600,410600,0,0,0,20810,Spawn,1127348,7
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,12044,12044,0,0,0,12044,Spawn,1073708,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,41961,0,0,0,0,41961,Spawn,5385548,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,7926,0,0,0,0,7926,Spawn,4096088,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1567263,0,0,0,547420,18309,Spawn,8931428,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,38396,0,0,0,0,38396,Spawn,4176968,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,804378,0,0,0,0,804378,Spawn,7881548,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,350482,0,0,0,0,109688,Spawn,8803688,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,222783,222783,0,0,0,222783,Spawn,2418368,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,251958,251958,251958,0,0,251958,Spawn,415860,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,151881,0,0,0,0,151881,Spawn,8607188,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,306819,0,0,0,0,33017,Spawn,7515968,4
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,194818,194818,0,0,0,194818,Spawn,2108948,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,181558,0,0,0,0,159806,Spawn,8466008,7
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,315521,0,0,0,262860,315521,Spawn,7122308,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1356395,1356395,22144,0,182035,22144,Spawn,464228,6
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,33665,0,0,0,0,33665,Spawn,8169368,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,818643,0,0,0,731743,65056,Town,8859548,3
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17070,17070,17070,0,0,17070,Spawn,366480,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,206378,0,0,0,0,206378,Spawn,5697428,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259037,0,0,0,0,259037,Spawn,8312168,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244254,244254,0,0,0,180292,Town,807188,2
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58137,0,0,0,0,58137,Spawn,6833168,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206055,0,0,0,0,128775,Spawn,6023888,3
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33890,0,0,0,0,33890,Spawn,3405248,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135854,0,0,0,0,84619,Town,7287848,3
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79231,79231,0,0,0,79231,Spawn,2415668,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613660,0,0,0,436782,493640,Spawn,8569568,3
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70400,0,0,0,0,13385,Town,8776508,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,95224,95224,0,0,0,95224,Spawn,1641488,1
0.0,0.0,0.0,0,0,0,0,3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3,0,0,0,0,0,218275,0,0,0,0,76913,Town,5986748,4
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,367815,0,0,0,0,367815,Spawn,8235728,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,18863,18863,0,0,0,18863,Spawn,972308,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,700768,0,0,0,0,122221,Spawn,5327408,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,73136,0,0,0,0,73136,Spawn,7627688,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,11909,0,0,0,0,11909,Spawn,3091148,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,731602,0,0,0,0,283010,Spawn,3861428,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,21685,0,0,0,0,21685,Spawn,8076668,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,172813,0,0,0,0,172813,Spawn,8808248,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,18398,0,0,0,0,18398,Spawn,5165408,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,131684,131684,0,0,0,68489,Town,2095208,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,62650,0,0,0,0,62650,Spawn,8886248,1
0.0,0.0,0.0,0,0,0,0,3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0,0,0,0,0,1126663,0,0,0,0,545576,Spawn,3994448,4
0.0,0.0,0.0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,652717,0,0,0,0,283603,Spawn,5044148,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,822906,0,0,0,0,822906,Spawn,6292808,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,168529,168529,0,0,0,168529,Spawn,2195948,1
0.0,0.0,0.0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,0,0,0,165077,0,0,0,0,53125,Spawn,8325608,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,170392,170392,0,0,0,170392,Spawn,2512688,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,743921,0,0,0,0,549146,Underworld-A,3952208,3
0.0,0.0,0.0,0,0,0,0,4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0,0,0,0,0,0,258936,258936,0,0,0,63457,Spawn,1020548,4
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,245575,0,0,0,0,201412,Town,4821968,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,134302,134302,0,0,0,134302,Spawn,2118668,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,66865,0,0,0,0,66865,Spawn,4850468,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,652824,0,0,0,0,314186,Spawn,2668448,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,19995,0,0,0,0,19995,Spawn,8445308,1
0.0,0.0,0.0,0,0,0,0,2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,653914,0,0,0,0,333682,Town,6582728,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,49745,0,0,0,0,49745,Spawn,6827108,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,25215,0,0,0,0,25215,Spawn,3994208,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,176314,176314,176314,0,0,176314,Spawn,379260,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,2289,0,0,0,2289,Spawn,1457108,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6725,6725,0,0,0,6725,Spawn,981188,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181790,0,0,0,0,181790,Spawn,6165248,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,781017,0,0,0,0,110471,Spawn,7526468,3
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78287,0,0,0,0,4274,Spawn,8241008,3
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34965,34965,0,0,0,34965,Spawn,1272968,1
0.0,0.0,0.0,0,0,0,0,5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5,0,0,0,0,0,954481,0,0,0,0,375938,Town,8186648,4
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,290244,0,0,0,0,290244,Spawn,7961228,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,133250,0,0,0,0,133250,Spawn,8249828,1
0.0,0.0,0.0,0,0,0,0,6, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0,0,0,0,0,320430,0,0,0,0,221089,Town,6095048,2
0.0,0.0,0.0,0,0,0,0,9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,542701,0,0,0,0,42062,Spawn,5175728,5
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,334811,0,0,0,0,209380,Spawn,2837288,2
0.0,0.0,0.0,0,0,0,0,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,0,0,0,0,0,281584,0,0,0,0,224345,Town,7107128,2
0.0,0.0,0.0,0,0,0,0,3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,0,0,0,1315339,0,0,0,204480,233138,Spawn,8859848,5
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,184052,0,0,0,0,55531,Spawn,7814168,2
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,6826,0,0,0,0,6826,Spawn,3311768,1
0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24180,0,0,0,0,24180,Spawn,8118608,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,464172,464172,0,0,0,13883,Spawn,1314968,3
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,531729,531729,0,0,276752,531729,Spawn,1689848,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,133411,133411,0,0,0,133411,Spawn,2458628,1
0.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,341045,0,0,0,0,5990,Spawn,4414988,2
