 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1310874,1008919,185732,0,0,185732,Spawn,Saturday 20:49,5,0,0,0,0,0 
179,1.0,0.0,0.0,6.0,0.0,0.0,8.0,11.0,0.0,74.0,1.0,4.0,37.0,77.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,103350335,11222,0,0,98727504,11222,Town,Aug 17 2025 22:26,16,0,0,0,0,126544.18 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,973889,0,0,0,432129,702891,Town,Jun 4 2025 01:22,2,0,0,0,0,10000 
280,51.0,0.0,0.0,1.0,0.0,5.0,30.0,104.0,0.0,38.0,0.0,15.0,19.0,5.0,0.0,0.0,0.0,46.0,0,0,6,0,0,0,0,130724102,0,0,0,103698325,1690685,Town,Jun 5 2025 23:12,38,422,0,0,0,224333.84 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,293837,0,0,0,0,293837,Spawn,May 25 2025 09:20,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,26724,0,0,0,0,26724,Spawn,May 29 2025 15:16,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,16772,0,0,0,0,16772,Spawn,Jul 1 2025 14:34,1,0,0,0,0,0 
7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,962644,0,0,0,0,670906,Town,Jun 12 2025 18:12,2,0,0,0,0,11000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,181847,0,0,0,0,181847,Spawn,Jun 3 2025 03:25,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39757,39757,0,0,0,39757,Spawn,Aug 11 2025 00:46,1,0,0,0,0,0 
2224,8.0,0.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,196.0,1108.0,98.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,5,0,0,641252479,23221109,122623,0,511074041,122623,Town,Friday 20:49,307,0,0,0,0,5658787.38 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67736,0,0,0,0,67736,Spawn,Jun 2 2025 11:53,1,0,0,0,0,0 
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,2035954,0,0,0,0,2035954,Spawn,Jun 22 2025 05:38,1,579,0,0,0,14802.84 
54,7.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,0,0,2,0,0,0,0,3045340,0,0,0,182906,1571271,Town,Jun 9 2025 06:44,7,0,0,0,0,1000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,755851,0,0,0,0,64835,Spawn,May 30 2025 14:28,6,780,0,0,0,82.63 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,247262,247262,0,0,0,247262,Spawn,Aug 12 2025 01:11,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,56753,56753,56753,0,0,56753,Spawn,Thursday 04:20,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49290,0,0,0,0,25507,Spawn,May 31 2025 21:54,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,133543,0,0,0,0,133543,Spawn,Jun 5 2025 10:13,1,0,0,0,0,10000 
977,96.0,0.0,281.0,27.0,0.0,25.0,144.0,58.0,0.0,241.0,0.0,72.0,120.0,91.0,0.0,0.0,8.0,6.0,0,0,25,0,4,0,0,527908358,4044,0,0,181353674,2713,Town,Aug 11 2025 12:26,474,197,0,13,0,2591861.07 
211,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,187.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0,0.0,0,0,8,0,0,0,0,11672768,0,0,0,852927,818461,Spawn,Jul 10 2025 23:17,16,303,0,0,0,46882.64 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,23292,0,0,0,0,23292,Spawn,Jun 25 2025 22:26,1,0,0,0,0,0 
81,2.0,0.0,0.0,0.0,0.0,16.0,0.0,42.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,3.0,0,0,2,0,0,0,0,16226193,16226193,36414,36414,9472735,36414,Town,Yesterday 18:58,16,613,0,0,0,67101.62 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,63876,63876,0,0,0,63876,Spawn,Aug 2 2025 20:26,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,224673,0,0,0,0,115577,Town,Jul 20 2025 20:18,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,56020,0,0,0,0,56020,Spawn,Jun 17 2025 17:26,1,0,0,0,0,0 
1167,71.0,0.0,3.0,27.0,0.0,101.0,0.0,577.0,0.0,134.0,5.0,2.0,69.0,242.0,0.0,0.0,2.0,5.0,912121,172756,0,8,0,0,0,164358966,0,0,0,25109587,799773,Town,Jul 26 2025 17:04,190,190,0,38,0,420986.25 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,617891,0,0,0,0,377863,Spawn,Jun 1 2025 15:21,3,0,0,0,0,11500 
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1107800,0,0,0,0,252421,Town,Jul 24 2025 19:22,3,0,0,0,0,0 
263,6.0,0.0,0.0,0.0,0.0,18.0,0.0,112.0,0.0,114.0,1.0,0.0,57.0,11.0,0.0,0.0,0.0,1.0,0,0,6,0,0,0,7,53753306,3236549,0,0,9487236,4824,Town,Aug 3 2025 18:53,92,463,0,0,0,325487.7 
2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,417763,0,0,0,0,271436,Town,Jul 6 2025 16:47,2,0,0,0,0,0 
15708,1555.0,0.0,0.0,90.0,0.0,501.0,381.0,9103.0,0.0,3584.0,97.0,239.0,1840.0,364.0,0.0,0.0,4.0,29.0,10029174.55,0,105,0,4,0,0,2803436874,0,0,0,799245460,275066,Underworld-A,Jul 22 2025 09:24,7028,16,0,0,0,70766322.96 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1628274,1628274,0,0,1345415,1628274,Spawn,Aug 17 2025 13:38,1,0,0,0,0,0 
97,3.0,0.0,0.0,0.0,0.0,4.0,0.0,37.0,0.0,47.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,4.0,0,0,3,0,0,0,7,8141827,8141827,0,0,0,22341,Town,Aug 13 2025 07:46,12,590,0,0,0,13331.83 
1281,93.0,54.0,25.0,0.0,0.0,88.0,5.0,838.0,0.0,12.0,0.0,2.0,6.0,165.0,0.0,0.0,1.0,0.0,2184516,1049615,12,0,5,0,0,108131915,19069349,0,0,9233437,294677,Underworld-B,Aug 1 2025 12:43,323,154,0,0,0,547.82 
23,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0,0,2,0,0,0,0,2762874,2762874,0,0,0,378263,Town,Jul 28 2025 21:06,9,616,0,0,0,23693.14 
96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,85.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,5069538,0,0,0,637377,1470121,Underworld-B,Jun 11 2025 16:13,10,673,0,0,0,1124.71 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,4004569,0,0,0,1567449,209019,Spawn,Jun 24 2025 04:59,14,0,0,0,0,32500 
366,11.0,0.0,0.0,0.0,0.0,40.0,112.0,155.0,0.0,0.0,0.0,56.0,0.0,32.0,0.0,0.0,0.0,16.0,0,0,6,0,0,0,0,22679881,0,0,0,4079713,26102,Town,Jul 19 2025 11:10,37,340,0,0,0,293109.77 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,312603,0,0,0,0,312603,Spawn,Jun 3 2025 00:26,1,785,0,0,0,79.73 
7369,947.0,1008.0,21.0,8.0,0.0,73.0,171.0,3722.0,481.0,221.0,134.0,152.0,177.0,580.0,1.0,0.0,0.0,2.0,2145076.375,130369,20,0,3,0,0,912638439,0,0,0,250186266,53941,Underworld-B,Jul 25 2025 09:03,1261,91,0,31,0,8172634.15 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,29486,0,0,0,0,8958,Spawn,Jun 23 2025 20:24,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34965,34965,34965,0,0,34965,Spawn,Thursday 08:21,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,107232,107232,0,0,0,107232,Spawn,Aug 3 2025 05:57,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,244403,244403,0,0,0,244403,Spawn,Aug 4 2025 20:28,1,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,9319,0,0,0,0,9319,Spawn,Jul 18 2025 17:06,1,0,0,0,0,0 
25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,347653,0,0,0,207624,347653,Spawn,May 25 2025 03:40,1,0,0,0,0,500 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1036962,0,0,0,0,264439,Spawn,Jun 5 2025 04:54,6,0,0,0,0,500 
1847,60.0,0.0,0.0,0.0,0.0,164.0,0.0,380.0,0.0,1018.0,141.0,70.0,579.0,84.0,0.0,0.0,0.0,0.0,92000,0,9,0,5,1,50,325366846,274172272,187698252,30665767,46058864,511003,Underworld-A,Yesterday 10:33,282,84,7,0,0,428578.81 
37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,310917,0,0,0,0,250624,Town,Jun 4 2025 15:23,2,0,0,0,0,0 
337,27.0,0.0,0.0,3.0,0.0,40.0,0.0,223.0,0.0,30.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,9.0,0,0,5,0,0,0,0,131763188,0,0,0,65319065,10945,Town,Jul 18 2025 09:57,249,367,0,61,0,1273.8 
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,2,0,0,0,0,288464,0,0,0,0,147487,Town,Jun 8 2025 18:43,2,0,0,0,0,1000 
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4,0,0,2558495,0,0,0,0,2088905,Spawn,Jul 2 2025 21:27,4,410,0,62,0,175724.76 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,766329,766329,0,0,362321,421450,Spawn,Aug 18 2025 17:27,2,0,0,0,0,41000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65964,0,0,0,0,65964,Spawn,Jul 8 2025 14:45,1,0,0,0,0,0 
135,18.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,81.0,0.0,0.0,40.0,8.0,0.0,0.0,0.0,2.0,0,0,4,0,0,0,0,38670794,38670794,38670794,4466907,18035597,2096891,Town,Yesterday 11:31,38,327,0,0,0,102566.49 
4996,761.0,0.0,339.0,322.0,0.0,186.0,746.0,784.0,0.0,876.0,321.0,533.0,598.0,553.0,0.0,0.0,34.0,74.0,9669144.433,6485689.433,26,0,3,0,0,1047696681,3881837,0,0,281891956,442699,Town,Jul 28 2025 00:49,852,89,0,0,0,29397679.08 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,680570,680570,0,0,0,680570,Spawn,Jul 31 2025 23:56,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,177165,0,0,0,0,177165,Spawn,Jul 17 2025 21:33,1,0,0,0,0,0 
1205,43.0,0.0,15.0,1.0,0.0,24.0,0.0,320.0,0.0,636.0,24.0,12.0,330.0,139.0,0.0,0.0,0.0,3.0,514118,171441,9,0,0,0,0,241433307,19717740,4586830,0,82461659,4586830,Underworld-B,Friday 17:48,356,328,0,0,0,149496.92 
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,281584,0,0,0,0,224345,Town,Jun 14 2025 19:45,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,626924,0,0,0,0,626924,Spawn,May 28 2025 16:30,1,0,0,0,0,0 
56,1.0,0.0,0.0,5.0,0.0,14.0,0.0,2.0,0.0,29.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,4.0,0,0,2,0,0,0,0,4730188,0,0,0,0,810210,Town,Jul 5 2025 01:15,6,722,0,0,0,5195.78 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,46946,0,0,0,0,23725,Town,Jun 25 2025 23:27,2,0,0,0,0,0 
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,258936,258936,258936,0,0,63457,Spawn,Sunday 06:28,4,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3922,0,0,0,0,3922,Spawn,Jul 2 2025 13:26,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1106646,0,0,0,0,4082,Spawn,Jul 17 2025 05:13,3,0,0,0,0,10000 
170,10.0,0.0,0.0,0.0,0.0,55.0,0.0,83.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0,0,5,0,0,0,0,33241909,0,0,0,5587042,56394,Town,Jun 22 2025 00:13,42,372,0,0,0,88258.77 
4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,518374,518374,0,0,0,429138,Town,Aug 8 2025 11:33,2,0,0,0,0,1000 
97,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,71.0,0.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3230462,0,0,0,0,2787977,Town,Jun 2 2025 09:32,2,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8208,0,0,0,0,8208,Spawn,Jun 1 2025 12:07,1,0,0,0,0,0 
1509,157.0,58.0,0.0,21.0,0.0,22.0,1.0,307.0,0.0,834.0,80.0,40.0,457.0,14.0,11.0,0.0,0.0,4.0,3558,3300,0,0,5,0,0,442611384,26523971,10687006,0,109462761,1456112,Town,Saturday 22:16,590,0,0,0,0,4580.57 
404,54.0,40.0,0.0,19.0,0.0,28.0,6.0,141.0,0.0,105.0,1.0,3.0,53.0,1.0,0.0,0.0,0.0,9.0,251652,251652,8,0,0,0,0,131641597,98873655,4416052,0,23724294,44333,Town,Sunday 16:46,202,200,0,0,0,70.2 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,94007,0,0,0,0,94007,Spawn,May 25 2025 05:33,1,0,0,0,0,0 
33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,2564993,0,0,0,286797,1008319,Town,Jun 27 2025 21:30,5,0,0,0,0,1000 
516,6.0,0.0,0.0,0.0,0.0,21.0,0.0,292.0,0.0,159.0,0.0,0.0,79.0,0.0,0.0,0.0,1.0,37.0,1166549,1166549,10,0,0,0,8,53712029,17708556,0,0,7297833,1191441,Spawn,Aug 2 2025 00:35,45,118,0,0,0,2513010.25 
719,39.0,0.0,12.0,0.0,0.0,25.0,72.0,242.0,0.0,228.0,25.0,48.0,126.0,70.0,0.0,0.0,4.0,2.0,0,0,8,0,0,0,0,75952744,0,0,0,3683341,1091947,Town,Jun 11 2025 23:47,81,217,0,0,0,441085.92 
9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,794594,0,0,0,0,12699,Town,Jul 5 2025 23:08,3,0,0,0,0,18000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,72258,72258,72258,0,0,72258,Spawn,Friday 02:18,1,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,304698,0,0,0,0,107289,Spawn,Jun 17 2025 08:56,3,0,0,0,0,10000 
583,21.0,0.0,0.0,0.0,0.0,122.0,0.0,184.0,0.0,202.0,7.0,3.0,104.0,37.0,0.0,0.0,0.0,10.0,0,0,9,0,1,0,57,70720358,70720358,0,0,28675073,5578814,Town,Aug 17 2025 21:25,63,233,0,0,0,779408.72 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,83828472,0,0,0,0,15537926,Town,Jun 14 2025 10:34,16,0,0,0,0,130500 
645,95.0,0.0,0.0,6.0,0.0,3.0,0.0,231.0,0.0,190.0,3.0,1.0,96.0,39.0,0.0,0.0,1.0,77.0,0,0,5,0,0,0,0,85903350,0,0,0,12557352,143159,Town,Jun 20 2025 21:18,67,360,0,0,0,3268.8 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,11279,11279,11279,0,0,11279,Spawn,Aug 19 2025 14:52,1,0,0,0,0,0 
35,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,510946,0,0,0,0,275649,Town,Jun 29 2025 15:16,3,0,0,0,0,0 
3552,244.0,42.0,144.0,33.0,0.0,72.0,616.0,1175.0,0.0,786.0,18.0,317.0,402.0,328.0,5.0,0.0,1.0,88.0,8691961,2562725,37,0,1,0,34,624847136,138069555,67717133,23209199,60315005,607985,Spawn,Today 00:06,863,70,12,0,0,2543669.54 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,208909,208909,0,0,0,64594,Spawn,Aug 10 2025 18:07,4,0,0,0,0,0 
8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36416,0,0,6,0,0,0,3937981,0,0,0,0,1517193,Spawn,Jul 20 2025 18:42,8,0,0,64,0,72880.37 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1011705,0,0,0,233958,550543,Town,May 25 2025 00:13,4,0,0,0,0,3500 
11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,3157283,3157283,0,0,0,743978,Spawn,Aug 14 2025 06:33,18,397,0,0,0,79417.11 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,650195,0,0,0,0,612644,Town,May 27 2025 18:54,2,0,0,0,0,0 
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3586623,2899271,0,0,465968,1923890,Spawn,Aug 8 2025 04:22,10,552,0,0,0,35313.68 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,271055,0,0,0,0,160516,Town,Jul 21 2025 01:24,2,0,0,0,0,0 
7527,1488.0,97.0,114.0,1.0,0.0,111.0,773.0,2903.0,1.0,758.0,18.0,395.0,388.0,1258.0,0.0,0.0,0.0,5.0,15273416.625,5920352.8,0,143,3,1,33,2494604102,942011047,176289010,27470720,1187829605,15802385,Spawn,Today 02:12,2108,77,0,1,2,913167.35 
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,10006744,0,0,0,3198765,585628,Spawn,Jun 29 2025 14:51,12,0,0,0,0,47346.81 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,68628,0,0,0,0,68628,Spawn,Jun 20 2025 02:11,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,356934,0,0,0,0,356934,Spawn,Jun 19 2025 18:04,1,0,0,0,0,3500 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,813949,0,0,0,249145,813949,Spawn,Jun 24 2025 04:51,1,609,0,0,0,6466.22 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,292597,0,0,0,0,292597,Spawn,Jul 20 2025 14:25,1,0,0,0,0,10000 
